timestamp,open,high,low,close,volume,MA_40,MA_50,MA_60,MA_70,MA_80,MA_90,MA_100,MA_110,MA_120,MA_130,MA_140,MA_150,MA_160,MA_170,MA_180,MA_190,MA_200
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,3610.7732500000006,3648.9678000000004,3626.2095,3628.8705714285716,3691.9901249999994,3900.2437777777777,4156.7811,4366.515181818182,4551.242916666667,4704.687923076923,4839.253857142858,4949.5374,5050.2851875,5162.793823529411,5230.625888888889,5299.723157894737,5430.60785
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,3607.84625,3643.5908,3630.1271666666667,3621.9998571428573,3683.3658749999995,3869.4325555555556,4129.2419,4340.392909090909,4529.135666666667,4682.919153846154,4817.625714285715,4930.821933333334,5027.8916875,5145.137470588235,5216.692444444445,5282.198,5408.12995
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,3602.1585,3637.6176,3635.610333333333,3618.3861428571427,3673.496375,3838.025777777778,4101.681500000001,4313.716090909091,4506.566583333333,4660.128846153846,4796.551857142857,4911.8514,5004.591624999999,5126.886941176471,5202.047388888889,5264.339368421052,5386.6852
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,3598.7754999999997,3630.0865999999996,3642.3985000000002,3613.8121428571426,3669.734125,3812.570777777778,4073.1376,4287.383090909091,4480.557916666668,4637.019692307693,4776.437000000001,4892.628066666667,4985.41325,5108.836705882353,5187.15688888889,5246.953263157895,5363.899650000001
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,3594.21025,3627.3588,3649.0265000000004,3611.520142857143,3663.7793750000005,3788.7485555555554,4044.5417,4260.753727272728,4454.308999999999,4614.059153846153,4756.039,4873.324066666667,4967.2469375,5089.429411764706,5170.62861111111,5230.5813684210525,5340.82145
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,3589.7002500000003,3623.6152,3655.058,3612.688857142857,3660.3838750000004,3765.7998888888887,4015.2562,4234.253363636363,4428.05625,4590.792230769231,4733.906357142857,4855.6032,4949.7158125000005,5068.926176470589,5155.0875,5216.400105263158,5317.71925
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,3580.072,3624.3064,3656.6145000000006,3615.5305714285714,3656.974625,3743.2907777777777,3985.4963000000002,4208.003727272727,4402.918833333333,4567.172692307692,4712.248428571429,4837.376666666667,4933.5746874999995,5048.757058823529,5139.1149444444445,5200.993157894736,5294.861999999999
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,3571.1459999999997,3619.8894,3656.038333333333,3618.4945714285714,3648.8941250000003,3720.5842222222223,3956.882,4183.221090909091,4378.664916666667,4543.801923076923,4690.977214285715,4818.8868,4917.1221875,5028.954529411765,5124.468111111111,5187.700526315789,5274.2994
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,3563.9572500000004,3619.3346,3656.1276666666668,3620.2404285714288,3641.0408749999997,3706.7792222222215,3929.3579,4159.009363636364,4354.32475,4521.006384615384,4669.841571428571,4800.057333333333,4900.5945625,5009.286117647059,5108.843555555555,5174.201736842105,5254.6144
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,3562.2560000000003,3621.2684000000004,3653.610666666667,3626.8935714285717,3639.256875,3699.4429999999998,3904.0134000000003,4136.524545454546,4331.8955000000005,4502.898076923077,4650.462928571428,4780.987866666666,4885.617625,4989.866058823529,5095.1641666666665,5161.518947368421,5236.4788499999995
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,3570.30375,3625.3662,3654.762833333333,3634.4278571428567,3635.7290000000003,3691.073222222222,3878.5932000000003,4113.777181818182,4309.6170833333335,4484.5117692307695,4631.762928571428,4762.219466666667,4870.4249375,4969.900058823529,5080.624055555555,5149.210736842106,5218.9239
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,3579.5145,3628.8182,3655.11,3641.9241428571427,3633.3381249999998,3686.6258888888883,3853.7599,4091.375,4288.085666666667,4466.333384615385,4613.618214285714,4743.9644,4854.6896875,4950.527823529412,5065.557944444444,5137.535263157894,5203.7234
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,3588.369,3630.3932,3655.2366666666667,3650.999142857143,3634.0043749999995,3681.2558888888884,3828.5563999999995,4069.1042727272725,4266.184083333333,4447.856230769231,4594.643357142858,4726.337200000001,4838.8189375,4930.399882352941,5050.022777777778,5125.272894736842,5188.289000000001
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,3600.49875,3634.2976,3654.4698333333336,3661.539571428572,3634.1338749999995,3681.584333333333,3808.9523,4046.1601818181816,4244.8,4426.390846153847,4575.545857142857,4709.766933333333,4822.8629375,4914.294,5034.811666666667,5112.905789473684,5173.424900000001
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,3612.7905,3640.8125999999993,3660.669333333333,3674.483,3638.482875,3681.9396666666667,3792.5959,4024.785363636364,4224.626083333334,4406.071538461539,4557.8565,4694.117866666667,4807.942687500001,4900.186647058824,5019.306777777778,5099.923,5160.4134
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,3617.553000000001,3640.2646000000004,3660.099666666667,3681.8385714285714,3641.418,3680.6214444444445,3773.4720999999995,3999.5530909090908,4201.609083333333,4383.015153846153,4537.344357142857,4674.480733333333,4792.2856249999995,4884.586764705882,5000.792611111111,5086.005105263158,5147.7062
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,3623.4549999999995,3637.071,3664.4331666666667,3686.3934285714286,3646.722625,3680.096,3755.4684,3974.5481818181825,4179.425666666667,4361.545615384616,4517.022285714285,4655.769666666667,4776.6073125,4870.721294117647,4982.9965,5072.059789473684,5134.19685
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,3628.2805,3633.7466000000004,3663.932666666667,3688.6255714285717,3651.7013749999996,3675.0335555555557,3736.9407,3950.269909090909,4158.2984166666665,4340.625230769231,4496.683857142857,4637.188666666667,4760.4656875,4856.359058823529,4965.354222222222,5059.188157894737,5122.52295
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,3633.8605000000002,3631.0054000000005,3665.9785,3690.8520000000003,3655.110125,3669.725,3726.0211,3926.616090909091,4137.358416666667,4319.315,4476.5914999999995,4618.465333333333,4743.753624999999,4841.688882352941,4947.614555555556,5045.178,5110.45155
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,3637.5702499999998,3627.9462,3666.174833333333,3687.4815714285714,3659.87025,3667.195777777778,3718.5694,3902.8037272727274,4116.03975,4297.957923076923,4459.170142857143,4599.812533333334,4725.3453125,4827.0934705882355,4928.801666666667,5031.7716842105265,5097.97835
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,3644.66325,3632.6886,3668.1765,3687.257857142857,3665.4028750000007,3663.117777777778,3710.1887,3878.923636363637,4094.481416666667,4276.741000000001,4441.4915,4581.793933333333,4707.22,4812.295705882353,4909.4738333333335,5017.550578947368,5085.8616
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,3651.989,3637.061,3668.5563333333334,3685.415285714286,3670.0895000000005,3659.3280000000004,3704.688,3854.9860000000003,4072.697666666667,4255.713461538461,4423.541499999999,4563.860133333333,4689.1695625,4796.604823529411,4890.345555555556,5002.488947368421,5074.02085
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,3657.9095,3641.5534000000002,3667.7095,3683.6730000000002,3676.4106250000004,3658.480666666667,3698.5594,3830.895909090909,4051.2031666666667,4234.5,4405.458714285714,4545.286533333333,4671.8343125,4780.905529411764,4870.616055555555,4987.08952631579,5061.7238
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,3661.9714999999997,3646.3232000000003,3666.8514999999998,3679.4914285714285,3682.5497499999997,3655.8546666666666,3696.388,3810.831272727273,4028.1152500000003,4212.863153846153,4383.764428571429,4525.817533333334,4654.7578125,4764.436941176471,4854.034388888888,4971.380578947369,5048.741550000001
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,3669.17425,3650.956,3667.9468333333334,3681.0905714285714,3690.624875,3656.831222222222,3694.1075,3793.5979090909086,4006.3547499999995,4192.240846153845,4363.039142857143,4507.573933333333,4638.461625,4748.864764705882,4839.266166666667,4955.323157894737,5035.107749999999
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,3676.5880000000006,3657.1316,3669.4615,3682.292,3698.5395000000003,3660.7544444444447,3694.1039,3777.287909090909,3984.210833333333,4171.90423076923,4342.474499999999,4489.217799999999,4620.7910624999995,4734.824470588234,4825.190055555556,4938.405947368421,5022.47715
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,3684.29775,3662.7675999999997,3667.562166666666,3686.6595714285713,3703.0965000000006,3665.9776666666667,3694.0882,3761.3365454545456,3961.670666666667,4151.778923076923,4322.865071428571,4470.555333333333,4603.5351875,4720.3373529411765,4812.348888888889,4921.787105263157,5009.4577
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,3692.149,3667.7412,3665.7195,3687.0257142857145,3705.7453749999995,3671.021666666666,3690.0886,3744.9991818181816,3939.879416666666,4132.705,4303.836571428571,4451.9438666666665,4586.463375,4705.472647058823,4799.093777777778,4905.366315789473,4997.50795
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,3704.87125,3674.7046,3665.5180000000005,3690.5645714285715,3709.2556250000002,3675.440222222222,3686.5606,3736.2083636363636,3919.238166666667,4114.337076923078,4284.941142857143,4434.024133333333,4569.6913125,4690.478764705882,4785.9328888888895,4889.21805263158,4984.82315
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,3717.5157499999996,3679.735,3664.6875,3692.206142857143,3707.5956250000004,3680.8173333333334,3685.3156,3730.3716363636363,3898.2695833333337,4095.4516153846153,4265.846214285714,4418.451733333333,4552.848875,4673.75994117647,4772.721277777778,4871.938105263158,4972.6028
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,3727.8514999999998,3686.3816,3669.449666666667,3694.616285714286,3708.0074999999997,3686.2753333333335,3682.1315000000004,3723.194727272727,3876.7845833333336,4075.925538461538,4246.492,4402.275733333333,4536.260249999999,4656.986764705883,4759.015666666666,4853.883368421052,4959.3358
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,3739.067249999999,3693.4981999999995,3674.14,3695.839,3707.18025,3691.139,3679.3487,3718.765,3855.365083333333,4056.300538461539,4227.415000000001,4385.941066666667,4519.8398125,4640.367529411766,4744.545388888889,4836.092368421053,4945.34125
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,3749.1655,3699.3995999999997,3678.8545,3695.9452857142855,3706.3838749999995,3697.405,3679.1686,3713.723090909091,3833.767916666666,4036.9075384615385,4208.132857142858,4369.452133333334,4502.791125000001,4624.394647058824,4730.041888888889,4817.707842105263,4931.00305
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,3758.47425,3705.8856,3685.5263333333337,3697.5215714285714,3704.74775,3704.6599999999994,3678.4233999999997,3713.2201818181816,3816.723833333333,4016.8403846153847,4189.197357142857,4350.282933333334,4485.5503125000005,4609.274529411765,4715.387222222223,4802.850578947368,4916.888650000001
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,3770.1155,3712.9683999999997,3690.4875,3699.403714285714,3706.972375,3712.5715555555557,3679.9626000000003,3711.747272727273,3801.476833333333,3997.2616923076926,4170.519714285714,4331.379533333334,4468.859625,4594.325352941177,4701.0470000000005,4789.207157894737,4901.964250000001
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,3783.6845000000003,3721.7822,3698.0361666666668,3702.7611428571427,3709.8253749999994,3721.2083333333335,3684.9348999999997,3713.0543636363636,3787.727166666666,3977.929923076923,4152.665285714286,4313.1468,4452.551625,4578.542117647059,4688.5875,4776.63052631579,4886.613600000001
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,3796.42325,3730.1,3704.5244999999995,3702.6688571428567,3714.99075,3726.4534444444444,3690.7107999999994,3714.0173636363634,3774.0009166666664,3957.9505384615386,4134.745357142858,4295.561333333334,4435.7274375,4562.933647058824,4675.502444444444,4765.031,4871.3632
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,3810.9842500000004,3738.8394,3710.7178333333336,3702.845428571429,3716.847625,3730.173777777777,3696.4795999999997,3711.498818181818,3760.0493333333334,3938.781076923077,4117.911857142857,4278.620866666667,4419.047437499999,4547.589117647059,4662.146444444445,4753.120473684211,4856.37805
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,3826.4125,3750.467,3717.7288333333336,3703.708285714286,3720.8502500000004,3734.0994444444445,3701.1812,3708.9505454545456,3752.5951666666665,3920.285230769231,4101.373714285714,4261.4684,4402.70075,4532.230058823529,4648.388277777778,4741.033789473684,4841.39965
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,3836.0125,3763.1069999999995,3724.0245,3704.7995714285717,3723.8643749999997,3734.0263333333332,3707.2827999999995,3708.9661818181817,3748.2966666666666,3901.9005384615384,4084.738785714286,4244.487933333334,4388.8905,4517.120823529412,4633.2995,4729.181842105263,4825.6148
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,3843.899,3773.5562,3731.3805,3710.4390000000003,3727.3361250000003,3735.603888888889,3713.2853000000005,3707.0627272727274,3742.6264166666665,3882.9069230769232,4067.386214285714,4227.150866666666,4374.4069375,4502.1493529411755,4618.063888888889,4716.771421052631,4809.00795
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,3851.57075,3784.6128,3739.0476666666664,3715.947857142857,3729.7084999999997,3736.0263333333332,3718.7046,3705.480181818182,3739.4341666666664,3863.9366153846154,4049.907285714286,4210.040333333333,4359.7444375,4487.307764705882,4602.946833333333,4703.611157894737,4792.6275
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,3860.94475,3795.4916000000003,3746.299,3721.989,3731.551625,3736.874111111111,3725.7441000000003,3706.5892727272726,3735.9791666666665,3845.0777692307693,4032.899571428572,4192.977066666667,4345.1611250000005,4472.085529411765,4588.639166666667,4690.607894736842,4775.86225
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,3869.96275,3805.2398,3753.6216666666664,3729.3514285714286,3734.369125,3736.6982222222223,3733.4242,3706.957818181818,3736.477,3830.229846153846,4015.087642857143,4176.070999999999,4327.909125,4456.535705882353,4574.998277777778,4677.330105263158,4762.323149999999
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,3878.1307499999994,3814.8,3759.73,3733.7804285714287,3736.1705,3738.8129999999996,3740.6682,3708.4694545454545,3735.2298333333333,3816.250769230769,3996.9957142857143,4158.720933333333,4310.2644375,4440.899529411765,4560.9482777777785,4663.809684210527,4749.4237
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,3887.0805,3824.5066,3766.117666666667,3739.430285714286,3738.390375,3740.710888888889,3747.867,3712.4676363636363,3735.949416666667,3803.1169999999997,3978.6345714285712,4141.6739333333335,4292.8123125,4425.213,4545.722833333333,4651.703684210526,4737.18875
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,3897.97,3835.8358000000003,3773.997666666667,3745.8047142857135,3739.0209999999997,3745.9346666666665,3753.1567,3718.2358181818176,3737.3064166666663,3790.8843846153845,3960.488785714286,4125.328066666667,4276.681625,4409.713235294118,4531.297666666667,4639.606842105263,4726.45375
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,3908.2050000000004,3848.2846000000004,3781.9471666666664,3751.684714285714,3739.6755000000003,3748.0296666666673,3756.905,3723.8438181818183,3735.3310833333335,3778.3136923076927,3942.974285714286,4109.883466666667,4261.0499375,4394.249705882353,4517.027833333334,4627.164315789473,4715.33875
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,3919.0967499999997,3862.3815999999997,3793.098833333333,3758.9472857142855,3741.5270000000005,3752.5622222222228,3761.3153,3728.915454545455,3733.726166666667,3772.107692307692,3926.426142857142,4095.032666666667,4245.51775,4379.3805882352935,4503.009388888889,4614.591947368421,4704.295
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,3924.3059999999996,3871.3402,3804.6976666666665,3765.256857142858,3743.281,3755.9517777777774,3761.8888,3735.0435454545454,3734.2732499999997,3768.631615384615,3909.8112857142864,4079.932933333334,4229.998125,4366.758764705883,4489.094722222222,4600.633789473684,4693.3553
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,3929.2100000000005,3880.1156,3815.4605,3773.3235714285715,3749.756875,3760.407888888889,3764.5416999999998,3741.621363636364,3733.556,3764.346076923077,3893.0551428571425,4064.5592666666666,4214.5153125,4353.852529411765,4475.640055555556,4586.849052631579,4682.18195
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,3933.5805,3889.4056,3827.3015,3782.1472857142858,3756.5474999999997,3764.268111111111,3766.4982,3747.981,3733.418916666667,3762.611923076923,3876.5657857142855,4049.2964666666667,4199.459375,4340.979764705882,4462.498722222222,4573.3572631578945,4670.46785
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,3956.5799999999995,3913.9303999999997,3850.5551666666665,3800.5238571428567,3772.4744999999994,3775.3651111111108,3775.7739999999994,3762.1194545454546,3741.5295833333334,3765.971,3865.1345714285712,4039.0978000000005,4188.783062500001,4332.261823529412,4452.8515,4564.283052631579,4662.37115
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,3980.845,3939.9532,3874.3523333333333,3820.235,3790.671875,3788.318666666667,3785.0199000000007,3777.6506363636363,3749.7042500000002,3773.6645384615385,3858.0644999999995,4028.7427999999995,4178.81125,4321.556529411765,4443.390111111111,4556.309684210526,4654.45935
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,4000.3675000000003,3965.7383999999997,3898.3615,3839.2212857142854,3806.579,3800.614777777778,3796.5486,3792.9864545454548,3759.1110833333337,3779.917461538462,3851.9592142857146,4018.273933333333,4168.5614375,4310.611764705883,4433.9700555555555,4548.065157894737,4646.4276500000005
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,4031.90225,3994.0262,3924.0570000000002,3859.7878571428573,3824.7276250000004,3814.325777777778,3808.8207,3809.134454545455,3771.579416666667,3788.7078461538463,3847.309285714285,4008.179533333333,4159.182374999999,4300.400352941176,4425.023888888889,4539.201052631579,4640.208949999999
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,4062.3015,4022.8545999999997,3950.262,3880.9112857142864,3842.87825,3826.0623333333338,3823.5805000000005,3823.087272727273,3785.2489166666664,3797.6976923076923,3843.135,3997.9490666666666,4150.144625,4291.135235294118,4415.973222222222,4530.829,4633.74615
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,4096.3275,4053.8918000000003,3979.6770000000006,3904.046,3862.304,3839.338111111111,3836.8906,3836.8808181818176,3799.910083333333,3804.6624615384617,3839.622642857142,3989.2186,4142.8056875,4283.143411764706,4407.7157777777775,4523.323157894737,4627.63805
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,4131.79825,4085.2782,4010.3186666666666,3929.7995714285717,3882.8293750000003,3853.58,3852.3064,3851.196090909091,3814.0061666666666,3811.9013846153844,3841.957428571429,3981.331333333333,4135.968375,4275.193411764706,4399.970777777778,4516.009105263158,4621.36255
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,4165.206,4110.3062,4035.168,3954.641857142857,3901.388125,3866.728333333333,3865.7873,3861.1995454545454,3828.3154999999997,3820.429692307692,3846.1798571428576,3972.777666666667,4128.3313125,4266.722176470588,4393.844777777778,4508.316421052632,4613.31745
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,4202.3372500000005,4138.3154,4062.5525,3981.0714285714284,3923.50025,3885.8657777777776,3881.8408,3874.559454545454,3844.3810000000003,3829.031461538462,3850.8025714285714,3965.1672666666664,4121.445375,4259.234235294118,4388.346111111111,4501.908315789474,4606.24345
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,4232.27325,4159.268,4084.841,4003.6895714285715,3942.131125,3901.5997777777775,3894.0431,3884.2727272727275,3857.4840833333337,3835.6188461538463,3855.4266428571427,3955.5959333333335,4112.5915625,4250.198117647059,4381.037444444444,4494.052368421052,4597.790300000001
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,4263.27975,4181.482,4108.457,4026.3458571428573,3960.594625,3917.876222222222,3905.9376,3894.4390909090907,3872.033666666667,3844.5726923076923,3859.9080714285715,3946.1982666666668,4104.2223125,4241.271705882354,4373.863388888889,4485.916684210527,4590.1234
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,4296.52775,4203.1464000000005,4132.019666666667,4048.3522857142852,3979.2496249999995,3935.3029999999994,3918.722,3903.8682727272726,3887.209083333333,3852.984846153846,3867.8565000000003,3940.350333333333,4095.2183749999995,4232.54894117647,4364.3785,4477.546,4583.1118
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,4328.367,4223.4172,4157.384666666667,4072.2550000000006,3998.770625,3952.027555555556,3932.1149000000005,3916.463818181818,3903.205583333334,3863.4576153846156,3875.3245,3936.2030000000004,4086.8578125,4224.270529411765,4355.334222222223,4469.846157894737,4576.4427000000005
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,4357.444750000001,4249.045,4181.291166666667,4094.565428571428,4017.016375,3968.3818888888886,3944.6548,3927.8020909090906,3918.1745833333334,3875.1206923076925,3883.6298571428565,3931.9963999999995,4077.5193124999996,4215.560823529411,4345.801222222222,4461.4761052631575,4568.1218
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,4389.946750000001,4275.961,4207.478666666667,4118.881571428572,4037.1222500000003,3985.9583333333335,3956.5160000000005,3942.400363636364,3932.0465833333337,3888.7373846153846,3892.904928571428,3928.9659333333325,4068.7396875,4207.818411764706,4337.772111111111,4453.585105263158,4560.8175
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,4423.3949999999995,4303.8328,4233.8855,4144.559428571429,4057.772,4003.587333333334,3968.7897000000003,3954.796363636364,3944.9619166666666,3902.521153846154,3899.6047142857146,3925.9047333333333,4060.7583125000006,4201.102647058824,4330.405111111111,4445.933578947368,4553.849700000001
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,4456.28,4332.6402,4260.399833333333,4171.131428571429,4080.5756250000004,4022.071444444445,3981.8228000000004,3969.0065454545456,3958.26375,3915.6986153846156,3906.4804285714285,3928.2274666666667,4053.4986249999993,4194.794235294118,4323.0164444444445,4438.709578947368,4547.00905
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,4489.8265,4361.54,4283.0678333333335,4193.983428571429,4103.671125,4039.7756666666664,3994.7431,3982.249909090909,3968.33925,3929.7432307692306,3915.1758571428572,3932.8929333333335,4046.1588125000003,4188.245705882353,4315.619611111111,4433.478,4540.2444
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,4525.3295,4390.9146,4306.1335,4217.219857142857,4126.5905,4059.2473333333332,4011.8016,3996.693818181818,3980.4481666666666,3944.445846153846,3923.045214285714,3937.097333333333,4038.9208124999996,4181.667647058824,4308.45588888889,4428.181789473684,4534.0741
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,4559.664750000001,4419.6388,4327.5735,4239.735285714286,4149.366,4078.461111111111,4028.3498999999997,4009.9574545454548,3991.34175,3958.3776923076925,3930.867571428571,3943.004933333333,4031.44,4174.739176470588,4301.248277777778,4422.51447368421,4527.8048
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,4596.94325,4450.6266,4351.2373333333335,4264.393714285714,4173.054375000001,4098.3078888888895,4046.09,4023.5809090909092,4003.237,3974.1860000000006,3941.3899285714283,3949.248466666667,4024.56175,4168.680647058824,4294.5351666666675,4417.345,4521.62155
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,4637.348,4486.1867999999995,4376.759166666667,4290.991571428572,4197.9111250000005,4119.868888888889,4066.255,4039.276636363637,4015.6145000000006,3991.640923076923,3952.4018571428574,3959.654266666667,4021.8798749999996,4162.842176470588,4288.786388888889,4410.717684210526,4515.90985
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,4674.629,4517.3322,4398.379833333334,4316.785857142857,4222.37225,4140.373111111111,4084.1441000000004,4054.0310909090913,4029.5245833333333,4008.589230769231,3964.1529999999993,3968.515733333333,4019.764875,4156.642235294117,4282.544,4403.642578947368,4510.0135
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,4704.977,4544.493399999999,4422.9855,4340.062142857142,4244.330749999999,4158.757666666666,4100.8125,4067.2032727272726,4041.5425833333334,4023.906384615385,3976.3754999999996,3977.567066666666,4017.039625,4148.9998235294115,4275.401222222222,4395.637368421052,4503.0367
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,4738.301,4573.3026,4447.755166666667,4364.514,4267.362125000001,4178.189333333334,4118.0351,4079.262363636364,4056.094166666667,4037.7911538461535,3990.0222857142858,3987.1596666666665,4015.0759375000002,4141.562411764706,4268.868833333333,4388.769684210526,4496.24215
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,4770.998,4601.9186,4472.529500000001,4388.475142857143,4290.9911250000005,4197.576555555555,4134.829900000001,4091.264545454546,4068.2310833333336,4050.427384615384,4003.484857142857,3994.0319333333337,4012.7864999999997,4134.596823529412,4263.042111111112,4382.279210526316,4489.43755
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,4803.29775,4629.2082,4497.353666666667,4411.902857142857,4314.855125,4218.391777777778,4151.9564,4103.559,4081.666083333333,4063.0835384615384,4016.071642857143,4000.776466666667,4015.2708125000004,4128.052882352941,4257.356833333334,4375.537736842106,4482.8201500000005
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,4833.17525,4655.6346,4521.094500000001,4431.039142857143,4334.5938750000005,4238.692888888889,4167.6848,4115.1179999999995,4093.6346666666664,4072.226,4028.9663571428573,4008.755266666667,4019.516312500001,4121.024,4251.058,4368.422105263158,4477.747450000001
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,4866.6795,4684.6186,4546.058000000001,4451.225142857143,4355.28925,4259.388777777777,4185.5001,4130.890090909091,4107.11725,4083.627153846154,4042.8264999999997,4016.2938666666664,4023.6396875,4114.382823529411,4245.006944444444,4361.788473684211,4472.86145
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,4901.58625,4714.628000000001,4572.1125,4471.417428571429,4376.5785000000005,4281.045444444445,4204.0631,4147.08909090909,4120.334416666667,4094.6601538461546,4056.670785714285,4024.441799999999,4029.9721874999996,4108.089470588235,4239.169277777778,4355.628947368421,4468.1128
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,4938.75775,4747.165400000001,4600.197833333334,4493.639714285715,4399.85125,4303.609888888889,4223.2825,4164.450363636363,4133.953666666666,4106.684461538462,4072.3194285714285,4035.1675333333333,4036.6738124999997,4102.414235294117,4234.201388888889,4349.983526315789,4463.88045
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,4983.2705000000005,4785.0768,4634.487666666666,4519.506714285715,4426.616625000001,4328.809,4245.4812,4185.322,4150.669583333333,4120.258923076923,4090.523142857143,4047.307866666667,4048.1753750000003,4101.533529411764,4230.239388888889,4346.007736842105,4458.981400000001
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,5030.60375,4823.1906,4667.349666666666,4543.959428571429,4454.36725,4355.157222222222,4268.0795,4205.352545454546,4167.64825,4136.287076923078,4109.221214285714,4061.0385999999994,4059.0733124999997,4101.980882352941,4226.686388888888,4342.275210526315,4454.3323
